Size	Ponder	Price
681		2752		800
682		6846		5920
683		89		184
684		389		4871
685		276		49
686		8527		5151
687		6982		4190
688		2835		5531
689		8323		4062
690		4770		7118
691		5767		1719
692		9986		7437
693		9889		1164
694		9748		3828
695		1841		9629
696		9545		4999
697		878		6846
698		8809		4329
699		4703		8951
700		7185		5244
701		6590		3549
702		4235		319
703		3472		8140
704		331		9549
705		4105		8401
706		5236		5166
707		1254		6670
708		5604		2760
709		1721		1116
710		1457		4510
711		1128		7108
712		1973		2514
713		9046		2132
714		3283		4220
715		4192		6989
716		3429		1167
717		1388		5018
718		8770		5409
719		5720		2677
720		4515		6758
721		2816		8432
722		5098		6287
723		1723		814
724		2636		7245
725		5321		9946
726		4321		202
727		1330		1299
728		8233		7436
729		3251		9465
730		6739		5551
731		2678		554
732		487		6943
733		5720		3435
734		5084		7168
735		8606		7535
736		1045		6602
737		8396		7819
738		9199		5331
739		9476		8328
740		1319		2419
741		3040		4633
742		9895		1877
743		130		5411
744		5555		6014
745		5203		2279
746		8101		1912
747		8105		1849
748		9381		6617
749		8858		6222
750		7245		635
751		5925		7676
752		9582		7824
753		1015		1814
754		7063		2674
755		2345		9279
756		5694		1612
757		754		8372
758		3182		6918
759		9649		634
760		7999		900
761		5551		7105
762		6123		7231
763		4071		1301
764		9221		28
765		18		8364
766		4903		4952
767		2668		7688
768		9041		179
769		8988		1852
770		6514		4418
771		968		1205
772		4458		2125
773		7678		3564
774		2443		906
775		2252		2884
776		9137		182
777		309		2441
778		7419		6392
779		2978		1006
780		6272		6183
781		6292		6109
782		1205		5693
783		3886		3769
784		5926		8449
785		2401		1868
786		2234		606
787		6750		8659
788		9812		3846
789		4275		4863
790		4785		1956
791		505		8387
792		4818		1190
793		8582		2399
794		2479		5168
795		1176		4389
796		2378		6210
797		170		2796
798		7467		7380
799		1432		5754
800		1053		3438
801		486		8520
802		5301		5372
803		9729		6113
804		4261		4736
805		7342		6001
806		8616		5807
807		9332		2045
808		1258		7053
809		2188		6366
810		5049		6857
811		7102		1812
812		3821		5806
813		6138		2971
814		4118		2009
815		1328		6749
816		3602		7031
817		8506		4529
818		494		3950
819		3584		3946
820		2242		1778
821		1456		1446
822		3634		6678
823		6173		6057
824		3700		7463
825		6938		9885
826		3421		3483
827		4820		8461
828		8161		3562
829		5850		4807
830		6291		6137
831		5237		4030
832		6272		9865
833		3587		2937
834		3169		3545
835		4209		7206
836		3277		4698
837		7702		2138
838		226		445
839		6397		8686
840		1441		447
841		3649		9069
842		7018		496
843		9888		5342
844		4716		6430
845		2665		6114
846		9269		2079
847		2765		3722
848		7824		7679
849		6307		9803
850		6768		7954
851		9554		8373
852		4737		8848
853		6813		3754
854		1787		2360
855		6986		1555
856		6092		6797
857		8994		6731
858		5408		1880
859		3975		7131
860		789		9521
861		9653		8901
862		1559		6454
863		8613		4638
864		5528		1662
865		1215		2039
866		9553		9788
867		8539		4587
868		5968		7623
869		9070		4904
870		9805		5553
871		6874		7933
872		1572		7719
873		4031		6584
874		2076		2824
875		4900		405
876		4896		1927
877		4917		1089
878		8749		1470
879		1230		3798
880		4618		6845
881		7399		3615
882		5332		5871
883		5424		8325
884		7668		1053
885		7217		3378
886		6238		3493
887		4678		1489
888		2140		1804
889		9385		9567
890		8402		5429
891		1320		1822
892		654		5031
893		6510		8428
894		9601		3979
895		7159		2628
896		6054		1033
897		2466		6642
898		4822		6241
899		6668		6425
900		9325		8461
901		9140		1962
902		7345		8222
903		8160		5493
904		8287		4144
905		1789		1088
906		3188		6409
907		924		3436
908		136		2920
909		8862		4278
910		434		8538
911		5584		8988
912		5812		5805
913		8373		6229
914		4630		166
915		8449		4931
916		4826		6125
917		5245		2400
918		5677		8278
919		5303		106
920		8013		9740
921		7729		4539
922		9209		9301
923		9418		8724
924		9187		6387
925		3463		7118
926		7935		9442
927		1331		3361
928		6411		6609
929		3070		5541
930		4727		3766
931		7867		2151
932		6469		1085
933		4081		6496
934		2763		3677
935		7879		9532
936		1122		4697
937		5824		7444
938		659		1771
939		1135		9245
940		7043		4113
941		6703		2409
942		4747		1212
943		1213		9075
944		6563		9087
945		1687		6334
946		3737		8424
947		8861		7310
948		5750		4190
949		8843		4693
950		8295		5106
951		9571		5859
952		1167		1183
953		4395		764
954		6755		6268
955		1156		481
956		4512		1598
957		1303		3345
958		8279		6178
959		6166		5502
960		9044		7392
961		6718		597
962		2188		5247
963		7770		3059
964		5199		2892
965		6976		7631
966		7397		2264
967		1199		2542
968		9724		5938
969		6311		7645
970		5050		3960
971		6505		7882
972		6593		7194
973		7543		1954
974		9587		6639
975		3671		6354
976		8349		5036
977		695		1959
978		7631		5088
979		8791		2316
980		5967		9529
981		587		9878
982		9871		8122
983		8269		6077
984		814		6396
985		5381		387
986		3075		1556
987		1741		5538
988		7215		8506
989		1300		9585
990		8569		7324
991		1173		2335
992		3918		4173
993		1907		1712
994		7655		8003
995		175		899
996		3610		2600
997		7074		9199
998		9123		9432
999		8691		7407
1000		3703		1542
1001		9286		204
1002		9768		469
1003		7926		6410
1004		1683		8865
1005		942		6646
1006		6466		7865
1007		4357		3019
1008		375		549
1009		6539		4927
1010		1488		8283
1011		7085		1828
1012		8093		5481
1013		6792		5397
1014		2985		3151
1015		6636		2698
1016		7291		1887
1017		4209		8558
1018		8368		5497
1019		8627		4700
1020		82		9315
1021		5741		8490
1022		2315		5448
1023		225		5957
1024		8740		7850
1025		2134		8846
1026		6871		2793
1027		25		1283
1028		6029		1265
1029		1686		4785
1030		5687		1558
1031		6085		7833
1032		9980		6409
1033		750		2399
1034		4000		4120
1035		5747		1885
1036		7557		5345
1037		8579		4706
1038		5089		2132
1039		904		2295
1040		1644		9482
1041		9519		5679
1042		3210		7047
1043		3122		7974
1044		8757		6562
1045		5521		9657
1046		5441		7475
1047		7387		5990
1048		5994		4697
1049		6170		7064
1050		5946		6484
1051		3258		5278
1052		1236		2744
1053		8137		4518
1054		8397		7553
1055		5264		851
1056		7896		4911
1057		5554		6970
1058		2814		1404
1059		1180		3714
1060		7562		9047
1061		9212		1640
1062		2981		4222
1063		1673		7653
1064		5425		7999
1065		5403		3433
1066		3221		1728
1067		2753		418
1068		293		9328
1069		6352		2034
1070		31		4106
1071		2371		3812
1072		4224		7130
1073		7623		4617
1074		906		8774
1075		5099		1346
1076		6618		9342
1077		6395		9252
1078		3149		3291
1079		945		5728
1080		3175		2975
1081		5575		2432
1082		5594		6144
1083		6592		586
1084		5913		7206
1085		5811		7914
1086		8732		3720
1087		513		412
1088		9910		4882
1089		544		9869
1090		4145		5740
1091		9567		9141
1092		6436		4979
1093		5659		9299
1094		5028		1070
1095		4246		495
1096		550		15
1097		8970		5970
1098		1614		7885
1099		7305		6143
1100		8439		3249
1101		3416		666
1102		9870		7784
1103		101		2497
1104		2475		2283
1105		3889		4962
1106		7453		7504
1107		9146		7169
1108		7530		5435
1109		2997		3941
1110		4139		2016
1111		6536		5729
1112		2444		1454
1113		8180		6617
1114		1304		6908
1115		8795		3516
1116		4936		8199
1117		8303		2640
1118		2476		6803
1119		9219		5570
1120		2580		2104
1121		5876		837
1122		6910		7297
1123		6279		388
1124		6994		9791
1125		1016		9549
1126		2357		1765
1127		6337		2423
1128		647		6455
1129		8613		3233
1130		4728		9328
1131		8813		6838
1132		8678		3789
1133		7442		5043
1134		2069		9012
1135		7523		2045
1136		5498		774
1137		2485		4663
1138		3267		1324
1139		2609		7047
1140		7928		4336
1141		9830		3023
1142		7681		4677
1143		5728		6314
1144		3489		4833
1145		6318		7633
1146		4836		7870
1147		5461		7080
1148		351		7765
1149		397		2116
1150		7407		6985
1151		233		8622
1152		709		6578
1153		5912		7561
1154		452		7760
1155		155		8289
1156		7387		7734
1157		9157		2669
1158		6299		6441
1159		4134		7298
1160		7926		8313
1161		7236		6336
1162		196		5223
1163		5633		6436
1164		2890		1214
1165		3821		5206
1166		2885		6428
1167		3770		7715
1168		5037		9913
1169		3227		9849
1170		9080		7048
1171		8776		2339
1172		4927		112
1173		6022		9071
1174		8061		8539
1175		9361		4672
1176		7699		6576
1177		5240		9701
1178		2314		4182
1179		4687		5201
1180		2363		4918
1181		1735		699
1182		5799		4305
1183		9887		1952
1184		557		1704
1185		709		9078
1186		9737		3602
1187		7269		7845
1188		1141		437
1189		8469		6742
1190		7281		6570
1191		6234		3723
1192		5076		4800
1193		8945		3999
1194		2638		624
1195		6062		8581
1196		9200		5315
1197		9555		1490
1198		3513		382
1199		4832		1375
1200		368		4951
1201		4297		8898
1202		3332		7858
1203		2723		4655
1204		7916		9765
1205		2534		3736
1206		9702		9681
1207		1666		2319
1208		7251		8351
1209		4093		1465
1210		8648		9625
1211		7940		1039
1212		8194		6952
1213		5135		7803
1214		7603		6542
1215		5245		9384
1216		4259		8945
1217		1739		8398
1218		7633		1457
1219		5585		7801
1220		715		7165
1221		4314		5075
1222		8392		1023
1223		4075		4162
1224		7460		503
1225		7812		4021
1226		2514		4680
1227		1902		9319
1228		1331		2013
1229		1213		1189
1230		4433		5431
1231		6293		5122
1232		1330		9255
1233		6544		6074
1234		8753		8488
1235		3887		3025
1236		491		7274
1237		4333		9832
1238		3306		3009
1239		4419		9325
1240		6510		2037
1241		8444		6457
1242		2442		1783
1243		5720		8181
1244		1036		6453
1245		8463		6117
1246		7141		4950
1247		3544		2156
1248		5432		6595
1249		7373		5051
1250		6947		2379
1251		4498		5922
1252		3772		307
1253		3113		362
1254		2181		1224
1255		539		7216
1256		1886		1292
1257		2285		4493
1258		885		2987
1259		5240		7332
1260		9008		9040
1261		685		7635
1262		1103		777
1263		862		6328
1264		4056		461
1265		5127		3231
1266		5447		7348
1267		2072		2746
1268		1339		6914
1269		1928		9556
1270		2193		8038
1271		2814		3135
1272		4529		9811
1273		8279		7402
1274		1487		9757
1275		686		7598
1276		8800		3530
1277		9172		8442
1278		5109		7050
1279		3627		9066
1280		3254		9092
1281		796		6831
1282		2942		5807
1283		6008		4532
1284		3302		7491
1285		6452		1098
1286		9630		7045
1287		5518		6470
1288		304		1466
1289		2859		5339
1290		2499		9205
1291		6054		9869
1292		8528		2358
1293		9385		6558
1294		9950		9202
1295		9340		7504
1296		3105		7161
1297		9142		2795
1298		8881		5578
1299		8135		2592
1300		4888		30
1301		4565		8389
1302		2046		6123
1303		7298		3345
1304		8269		5960
1305		1400		2187
1306		2854		7200
1307		782		2572
1308		6926		4714
1309		898		9854
1310		9630		7143
1311		268		142
1312		7782		2227
1313		6751		172
1314		8011		5139
1315		9836		6703
1316		1164		2782
1317		1112		6294
1318		1603		4995
1319		2241		7213
1320		8753		751
1321		3972		2657
1322		1122		9228
1323		7827		1882
1324		6203		1420
1325		9059		9363
1326		822		3847
1327		5427		8276
1328		1769		6563
1329		5783		5269
1330		9950		6649
1331		5502		4922
1332		8584		8250
1333		8113		7760
1334		793		5835
1335		5144		7091
1336		6037		1429
1337		3361		855
1338		6413		7734
1339		3083		3233
1340		2583		3058
1341		6258		7206
1342		5430		1709
1343		3663		5300
1344		2717		6807
1345		2594		7727
1346		6725		1827
1347		8838		8996
1348		9717		1198
1349		1597		2727
1350		9393		181
1351		95		394
1352		5556		9426
1353		6255		119
1354		4117		3412
1355		7247		9117
1356		9105		4663
1357		3584		4357
1358		7955		173
1359		5842		8384
1360		2220		2751
1361		287		6246
1362		7609		3350
1363		5988		8825
1364		1243		7166
1365		3542		2986
1366		8130		6913
1367		9807		8059
1368		7544		2013
1369		6146		8871
1370		8202		2696
1371		5693		4844
1372		1235		7747
1373		7400		2258
1374		3588		5634
1375		9930		9766
1376		4613		9364
1377		8629		3642
1378		1598		4231
1379		303		2907
1380		6506		3704
1381		2692		4687
1382		9837		2552
1383		5935		2853
1384		445		404
1385		6289		9707
1386		7077		2137
1387		6091		3923
1388		9611		1005
1389		8612		7246
1390		2649		2663
1391		9799		9891
1392		8918		8566
1393		9296		1619
1394		1712		1705
1395		6441		8239
1396		9454		2789
1397		1758		8662
1398		2128		1423
1399		7650		4857
1400		3473		4376
1401		177		5526
1402		3268		3157
1403		6444		6604
1404		132		5892
1405		9110		984
1406		5198		2116
1407		524		8031
1408		7339		3365
1409		3426		9305
1410		7888		5458
1411		9039		273
1412		8599		2933
1413		183		1356
1414		6578		2398
1415		490		1094
1416		1978		9043
1417		3071		4902
1418		8366		618
1419		6315		7105
1420		4355		1972
1421		3265		8871
1422		217		5880
1423		6725		1963
1424		4722		5805
1425		1025		788
1426		3375		5820
1427		8227		2674
1428		9745		9642
1429		6044		4169
1430		3543		2516
1431		3730		16
1432		6555		9772
1433		7914		1788
1434		6362		6803
1435		4066		575
1436		6849		2465
1437		1640		2618
1438		4906		2381
1439		9049		3958
1440		7239		8365
1441		8313		3775
1442		2466		6606
1443		708		6650
1444		8964		3510
1445		1335		1632
1446		4021		4292
1447		5865		7609
1448		2068		9545
1449		3230		3233
1450		3115		6865
1451		1380		1109
1452		9433		8810
1453		7284		7909
1454		1312		1434
1455		9203		2129
1456		5913		8341
1457		3362		759
1458		3598		3271
1459		814		104
1460		1792		6431
1461		7920		6583
1462		1833		9453
1463		3580		6062
1464		3422		8235
1465		9982		4633
1466		4745		6775
1467		7152		5649
1468		7161		3438
1469		5728		212
1470		8908		9839
1471		8961		6425
1472		8139		212
1473		6234		1336
1474		9853		2688
1475		4197		4794
1476		6710		2991
1477		31		6961
1478		6738		9586
1479		4488		6301
1480		3414		2201
1481		849		6859
1482		7284		5113
1483		336		3192
1484		5311		3703
1485		8362		178
1486		9583		1106
1487		3503		5825
1488		648		2418
1489		6488		4583
1490		8015		994
1491		9895		6658
1492		9005		6539
1493		6384		7521
1494		8889		9599
1495		8399		2386
1496		6130		879
1497		5127		9198
1498		6685		8218
1499		8126		3149
1500		1397		7265
1501		1353		4164
1502		3386		1384
1503		7832		6276
1504		4871		6647
1505		1747		3596
1506		5095		7305
1507		8644		2867
1508		1709		8307
1509		6219		222
1510		4280		6164
1511		4302		3809
1512		8262		3844
1513		7255		6410
1514		7009		1733
1515		9529		2819
1516		4522		5278
1517		1222		5732
1518		6897		9078
1519		9391		2217
1520		8804		7739
1521		7977		1165
1522		7983		7235
1523		8405		8375
1524		2354		3157
1525		666		8244
1526		331		5635
1527		2350		2275
1528		6292		1058
1529		5845		9320
1530		6332		749
1531		3318		1238
1532		7037		2701
1533		4728		5788
1534		5700		150
1535		2027		6089
1536		3290		516
1537		4938		5813
1538		3048		889
1539		3890		4204
1540		1813		4007
1541		2727		973
1542		9236		9384
1543		3801		4975
1544		2772		7312
1545		1073		9115
1546		5235		9392
1547		959		8391
1548		2204		5848
1549		6015		1759
1550		9328		995
1551		2629		3793
1552		5377		7547
1553		5199		832
1554		1512		3048
1555		7604		5755
1556		3336		6191
1557		3249		4809
1558		9826		1593
1559		4124		8866
1560		992		8696
1561		2913		770
1562		7044		2199
1563		9924		543
1564		1306		811
1565		7670		222
1566		1835		2770
1567		4788		4962
1568		890		7865
1569		8569		5176
1570		3604		5636
1571		8728		7053
1572		4140		8279
1573		7869		7565
1574		2597		1506
1575		83		7189
1576		8677		156
1577		662		8336
1578		9606		5362
1579		3930		564
1580		2450		4281
1581		2285		1458
1582		7485		2618
1583		6945		4943
1584		3788		6641
1585		2085		2613
1586		9728		4418
1587		483		2325
1588		3110		8518
1589		492		7700
1590		7671		1167
1591		9319		6374
1592		5374		6157
1593		4925		8793
1594		3840		8679
1595		3369		2378
1596		512		3518
1597		5759		9945
1598		4696		1524
1599		1367		489
1600		362		3226
1601		5794		6107
1602		6566		4089
1603		5026		7994
1604		2197		6363
1605		3828		2599
1606		5881		3120
1607		6258		9400
1608		8570		1407
1609		3296		6835
1610		2731		370
1611		5418		7408
1612		5523		655
1613		1428		7821
1614		2975		8435
1615		5790		1808
1616		6914		4129
1617		7667		8788
1618		8143		7036
1619		7703		3087
1620		2959		1984
1621		2882		8764
1622		1337		5465
1623		9407		8013
1624		3448		4319
1625		7027		519
1626		2532		9464
1627		2028		4374
1628		7484		7688
1629		3550		47
1630		5875		3403
1631		9763		7799
1632		6061		1818
1633		8846		7745
1634		5171		5884
1635		4870		4670
1636		8064		8775
1637		2775		3400
1638		1627		7895
1639		2522		9259
1640		8961		1964
1641		3378		9392
1642		2453		3624
1643		3558		1123
1644		8045		1611
1645		7951		5820
1646		3355		1768
1647		4511		8319
1648		1553		4452
1649		2176		8296
1650		838		886
1651		6639		9696
1652		1316		6365
1653		1111		5913
1654		5919		205
1655		4329		8592
1656		8869		4998
1657		5424		2120
1658		36		2518
1659		7567		683
1660		6680		7869
1661		4962		6336
1662		8479		7771
1663		378		3517
1664		1585		2707
1665		8526		8414
1666		8871		6134
1667		9634		9838
1668		1994		3260
1669		3624		4518
1670		9723		7217
1671		6209		8128
1672		2335		8825
1673		2		7260
1674		3656		8007
1675		883		8995
1676		7362		7867
1677		4425		6293
1678		5336		7181
1679		3271		6979
1680		9653		3628
1681		3230		9021
1682		2685		2415
1683		8687		6588
1684		4399		4224
1685		6728		3699
1686		8825		9087
1687		8326		725
1688		889		7015
1689		1122		9583
1690		1734		2606
1691		5935		6997
1692		1574		6490
1693		5756		8765
1694		8951		7574
1695		8177		6784
1696		9831		5346
1697		2936		502
1698		3667		2637
1699		1824		5178
1700		6887		1915
