Size	Ponder	Price	P/B
224		430		709		1.64884		
755		71		117		1.64789		
296		397		652		1.64232		
131		571		937		1.64098		
221		172		279		1.62209		
336		478		769		1.60879		
295		194		311		1.60309		
959		272		436		1.60294		
585		350		560		1.6		
646		583		930		1.5952		
468		604		963		1.59437		
181		539		850		1.57699		
81		347		546		1.57349		
73		297		464		1.56229		
261		262		406		1.54962		
424		510		790		1.54902		
984		526		814		1.54753		
320		461		712		1.54447		
164		559		860		1.53846		
165		569		865		1.52021		
754		221		330		1.49321		
147		596		885		1.4849		
444		426		632		1.48357		
652		662		982		1.48338		
703		560		827		1.47679		
370		400		590		1.475		
159		135		199		1.47407		
95		473		697		1.47357		
707		112		164		1.46429		
558		605		882		1.45785		
676		529		771		1.45747		
721		405		588		1.45185		
94		509		737		1.44794		
832		230		333		1.44783		
640		415		600		1.44578		
623		658		951		1.44529		
348		587		848		1.44463		
134		329		475		1.44377		
544		456		658		1.44298		
407		659		950		1.44158		
498		667		959		1.43778		
266		420		602		1.43333		
683		670		960		1.43284		
992		592		848		1.43243		
720		394		563		1.42893		
334		301		430		1.42857		
74		161		230		1.42857		
919		617		881		1.42788		
622		697		991		1.42181		
332		50		71		1.42		
490		657		932		1.41857		
762		491		691		1.40733		
368		282		395		1.40071		
626		501		700		1.39721		
697		638		889		1.39342		
684		588		819		1.39286		
67		445		619		1.39101		
572		696		958		1.37644		
767		493		678		1.37525		
822		240		330		1.375		
427		628		862		1.37261		
685		525		720		1.37143		
271		366		499		1.36339		
712		500		679		1.358		
426		308		417		1.3539		
867		393		527		1.34097		
174		298		397		1.33221		
305		219		291		1.32877		
209		61		81		1.32787		
887		117		155		1.32479		
800		472		625		1.32415		
463		588		773		1.31463		
405		609		799		1.31199		
860		650		850		1.30769		
379		309		404		1.30744		
91		474		617		1.30169		
752		378		490		1.2963		
389		720		932		1.29444		
605		546		706		1.29304		
65		760		982		1.29211		
850		344		444		1.2907		
554		409		527		1.28851		
825		602		773		1.28405		
594		753		966		1.28287		
896		250		320		1.28		
184		722		924		1.27978		
510		410		524		1.27805		
827		652		830		1.27301		
226		463		588		1.26998		
326		777		980		1.26126		
577		652		821		1.2592		
473		509		639		1.2554		
401		376		472		1.25532		
307		631		792		1.25515		
592		459		576		1.2549		
715		670		840		1.25373		
771		83		104		1.25301		
93		710		884		1.24507		
116		635		789		1.24252		
751		572		709		1.23951		
46		497		616		1.23944		
916		677		839		1.23929		
369		577		711		1.23224		
287		122		150		1.22951		
128		688		841		1.22238		
308		722		882		1.22161		
87		787		959		1.21855		
152		692		842		1.21676		
78		791		959		1.21239		
519		548		664		1.21168		
425		481		582		1.20998		
878		721		870		1.20666		
948		388		468		1.20619		
659		738		889		1.20461		
952		264		316		1.19697		
643		480		573		1.19375		
741		484		577		1.19215		
774		737		876		1.1886		
918		379		447		1.17942		
723		802		944		1.17706		
975		618		727		1.17638		
571		602		707		1.17442		
88		653		765		1.17152		
53		520		609		1.17115		
119		642		751		1.16978		
235		628		729		1.16083		
991		465		537		1.15484		
457		497		568		1.14286		
852		701		800		1.14123		
602		624		712		1.14103		
808		432		492		1.13889		
374		94		107		1.1383		
166		496		564		1.1371		
380		688		778		1.13081		
829		601		679		1.12978		
613		388		438		1.12887		
828		592		668		1.12838		
628		469		529		1.12793		
141		651		734		1.1275		
660		553		623		1.12658		
234		883		988		1.11891		
990		613		685		1.11746		
33		582		650		1.11684		
673		834		931		1.11631		
603		716		799		1.11592		
193		564		629		1.11525		
557		589		656		1.11375		
325		730		811		1.11096		
402		498		552		1.10843		
515		877		972		1.10832		
840		487		535		1.09856		
949		206		226		1.09709		
674		694		760		1.0951		
759		558		611		1.09498		
518		283		309		1.09187		
225		628		685		1.09076		
925		177		193		1.0904		
893		304		331		1.08882		
784		300		326		1.08667		
394		615		666		1.08293		
18		465		503		1.08172		
435		150		162		1.08		
775		532		574		1.07895		
117		713		769		1.07854		
880		898		968		1.07795		
392		519		559		1.07707		
230		516		553		1.07171		
233		467		496		1.0621		
154		279		296		1.06093		
232		842		892		1.05938		
792		447		473		1.05817		
290		445		470		1.05618		
203		785		829		1.05605		
324		785		824		1.04968		
328		922		966		1.04772		
376		495		518		1.04646		
265		951		994		1.04522		
153		367		383		1.0436		
25		842		876		1.04038		
121		670		694		1.03582		
163		837		865		1.03345		
451		763		788		1.03277		
617		601		618		1.02829		
173		972		999		1.02778		
534		849		868		1.02238		
667		578		590		1.02076		
956		951		970		1.01998		
482		896		909		1.01451		
692		900		913		1.01444		
1		281		285		1.01423		
745		834		841		1.00839		
250		503		507		1.00795		
311		153		154		1.00654		
961		719		722		1.00417		
625		744		744		1.0		
769		283		281		0.99293		
851		894		885		0.98993		
24		639		632		0.98905		
476		472		465		0.98517		
863		788		776		0.98477		
679		705		694		0.9844		
273		421		414		0.98337		
960		707		694		0.98161		
197		661		646		0.97731		
864		702		686		0.97721		
414		831		810		0.97473		
739		577		558		0.96707		
375		233		225		0.96567		
430		967		931		0.96277		
882		914		878		0.96061		
127		448		429		0.95759		
149		814		778		0.95577		
50		265		252		0.95094		
861		704		669		0.95028		
110		809		768		0.94932		
848		977		926		0.9478		
462		588		557		0.94728		
183		299		283		0.94649		
760		592		560		0.94595		
244		164		155		0.94512		
868		379		358		0.94459		
532		234		221		0.94444		
469		172		162		0.94186		
651		726		681		0.93802		
647		605		567		0.93719		
611		950		889		0.93579		
112		838		783		0.93437		
133		914		850		0.92998		
26		422		392		0.92891		
648		837		776		0.92712		
97		998		925		0.92685		
888		874		801		0.91648		
670		657		598		0.9102		
286		929		841		0.90527		
423		379		343		0.90501		
511		768		695		0.90495		
388		728		658		0.90385		
596		642		580		0.90343		
716		176		158		0.89773		
535		631		564		0.89382		
267		664		592		0.89157		
411		738		655		0.88753		
972		648		574		0.8858		
979		795		702		0.88302		
546		568		500		0.88028		
658		731		643		0.87962		
804		983		861		0.87589		
517		836		732		0.8756		
111		440		385		0.875		
531		335		293		0.87463		
922		898		783		0.87194		
100		730		633		0.86712		
630		880		761		0.86477		
899		408		351		0.86029		
8		830		714		0.86024		
260		563		482		0.85613		
156		430		367		0.85349		
766		614		523		0.85179		
520		387		329		0.85013		
146		752		639		0.84973		
936		723		614		0.84924		
461		884		747		0.84502		
817		572		482		0.84266		
953		390		328		0.84103		
383		910		765		0.84066		
616		841		705		0.83829		
249		841		704		0.8371		
627		863		721		0.83546		
303		960		798		0.83125		
693		773		640		0.82794		
987		886		732		0.82619		
431		978		808		0.82618		
475		804		664		0.82587		
560		312		255		0.81731		
779		865		706		0.81618		
522		357		290		0.81232		
869		515		418		0.81165		
788		976		792		0.81148		
765		334		271		0.81138		
921		550		446		0.81091		
951		603		487		0.80763		
743		916		739		0.80677		
344		882		710		0.80499		
516		451		363		0.80488		
965		707		569		0.80481		
356		842		676		0.80285		
675		702		561		0.79915		
217		900		719		0.79889		
298		387		309		0.79845		
309		906		722		0.79691		
581		865		686		0.79306		
103		761		603		0.79238		
742		982		776		0.79022		
89		871		688		0.7899		
796		956		755		0.78975		
976		802		632		0.78803		
638		527		415		0.78748		
11		955		751		0.78639		
806		228		179		0.78509		
503		358		281		0.78492		
49		882		692		0.78458		
270		708		555		0.7839		
881		343		268		0.78134		
604		510		398		0.78039		
70		689		535		0.77649		
855		936		726		0.77564		
909		793		612		0.77175		
998		269		207		0.76952		
686		325		250		0.76923		
85		768		590		0.76823		
456		658		505		0.76748		
335		707		542		0.76662		
429		593		452		0.76223		
223		584		444		0.76027		
396		675		511		0.75704		
477		817		617		0.7552		
967		955		719		0.75288		
969		383		287		0.74935		
302		909		680		0.74807		
504		261		195		0.74713		
202		594		443		0.74579		
714		839		624		0.74374		
889		821		610		0.743		
27		882		654		0.7415		
550		929		685		0.73735		
109		661		482		0.7292		
413		717		522		0.72803		
563		654		476		0.72783		
995		351		255		0.7265		
662		442		321		0.72624		
150		758		550		0.72559		
433		739		536		0.7253		
597		822		595		0.72384		
726		787		569		0.723		
733		713		514		0.7209		
545		631		454		0.71949		
772		954		684		0.71698		
514		38		27		0.71053		
705		769		546		0.71001		
243		468		331		0.70726		
513		431		303		0.70302		
966		646		453		0.70124		
668		526		368		0.69962		
187		577		401		0.69497		
220		844		585		0.69313		
486		770		533		0.69221		
926		754		519		0.68833		
488		559		382		0.68336		
491		570		389		0.68246		
530		671		457		0.68107		
539		240		163		0.67917		
917		753		511		0.67862		
989		994		674		0.67807		
729		727		491		0.67538		
269		754		506		0.67109		
403		468		308		0.65812		
169		374		245		0.65508		
397		914		598		0.65427		
292		566		370		0.65371		
854		946		618		0.65328		
862		896		582		0.64955		
4		438		284		0.6484		
125		656		423		0.64482		
190		624		401		0.64263		
538		983		630		0.6409		
373		762		485		0.63648		
404		792		504		0.63636		
122		904		573		0.63385		
148		912		577		0.63268		
35		961		607		0.63163		
12		443		279		0.6298		
263		882		553		0.62698		
489		273		171		0.62637		
199		762		475		0.62336		
844		376		232		0.61702		
282		31		19		0.6129		
60		248		151		0.60887		
536		547		332		0.60695		
151		628		381		0.60669		
99		690		417		0.60435		
410		285		172		0.60351		
52		677		408		0.60266		
562		902		543		0.602		
72		972		584		0.60082		
251		587		352		0.59966		
340		328		195		0.59451		
167		522		309		0.59195		
580		722		426		0.59003		
728		334		197		0.58982		
177		207		122		0.58937		
914		937		552		0.58911		
704		802		472		0.58853		
876		977		573		0.58649		
687		451		264		0.58537		
764		578		337		0.58304		
192		790		456		0.57722		
631		655		377		0.57557		
633		691		397		0.57453		
982		741		423		0.57085		
51		541		306		0.56562		
843		424		239		0.56368		
7		395		222		0.56203		
501		641		360		0.56162		
318		506		283		0.55929		
237		736		411		0.55842		
564		902		499		0.55322		
547		769		422		0.54876		
906		177		97		0.54802		
666		802		438		0.54613		
399		547		296		0.54113		
708		813		439		0.53998		
996		711		383		0.53868		
955		873		470		0.53837		
541		119		64		0.53782		
873		973		521		0.53546		
466		782		418		0.53453		
450		821		436		0.53106		
783		552		292		0.52899		
284		664		350		0.52711		
671		684		360		0.52632		
218		476		250		0.52521		
445		880		462		0.525		
382		468		245		0.5235		
83		713		373		0.52314		
297		564		294		0.52128		
595		583		303		0.51973		
471		479		248		0.51775		
607		409		211		0.51589		
509		513		264		0.51462		
360		805		413		0.51304		
157		516		264		0.51163		
566		409		205		0.50122		
485		786		393		0.5		
710		830		413		0.49759		
449		879		437		0.49716		
849		935		464		0.49626		
474		506		251		0.49605		
529		721		355		0.49237		
349		254		125		0.49213		
629		229		112		0.48908		
454		787		384		0.48793		
358		677		328		0.48449		
615		989		479		0.48433		
135		827		399		0.48247		
196		387		186		0.48062		
895		650		312		0.48		
31		973		467		0.47996		
48		671		321		0.47839		
700		828		395		0.47705		
384		592		282		0.47635		
323		913		434		0.47536		
465		711		337		0.47398		
84		779		369		0.47368		
351		905		428		0.47293		
689		224		105		0.46875		
211		969		454		0.46852		
839		808		377		0.46658		
614		924		429		0.46429		
108		683		316		0.46266		
964		816		377		0.46201		
565		412		190		0.46117		
304		793		363		0.45776		
875		916		419		0.45742		
735		193		88		0.45596		
706		997		454		0.45537		
985		654		296		0.4526		
980		814		368		0.45209		
821		845		382		0.45207		
983		810		363		0.44815		
96		442		197		0.4457		
912		972		432		0.44444		
442		471		209		0.44374		
214		933		409		0.43837		
341		997		435		0.43631		
129		456		198		0.43421		
682		484		209		0.43182		
776		885		382		0.43164		
555		605		260		0.42975		
420		494		212		0.42915		
179		873		373		0.42726		
639		727		309		0.42503		
213		935		397		0.4246		
892		886		376		0.42438		
699		843		355		0.42112		
753		820		345		0.42073		
591		939		395		0.42066		
763		847		351		0.4144		
114		479		197		0.41127		
195		290		119		0.41034		
139		561		230		0.40998		
929		853		349		0.40914		
885		462		189		0.40909		
42		572		234		0.40909		
780		773		314		0.40621		
45		883		355		0.40204		
9		783		314		0.40102		
713		620		246		0.39677		
934		628		249		0.3965		
688		573		227		0.39616		
330		553		219		0.39602		
71		564		222		0.39362		
793		661		260		0.39334		
807		600		235		0.39167		
798		881		345		0.3916		
997		379		148		0.3905		
910		759		295		0.38867		
357		193		73		0.37824		
656		675		255		0.37778		
946		962		362		0.3763		
79		416		156		0.375		
950		922		345		0.37419		
525		361		135		0.37396		
400		669		250		0.37369		
738		795		297		0.37358		
140		150		56		0.37333		
551		709		263		0.37094		
599		793		294		0.37074		
789		660		243		0.36818		
820		764		280		0.36649		
75		572		208		0.36364		
39		854		308		0.36066		
178		782		281		0.35934		
393		992		355		0.35786		
63		118		42		0.35593		
543		671		238		0.35469		
333		391		138		0.35294		
171		577		203		0.35182		
732		460		161		0.35		
422		930		323		0.34731		
811		614		212		0.34528		
391		669		230		0.3438		
200		938		322		0.34328		
378		888		303		0.34122		
994		803		272		0.33873		
483		739		250		0.33829		
619		408		136		0.33333		
98		670		223		0.33284		
346		1000		332		0.332		
387		892		296		0.33184		
364		830		273		0.32892		
20		462		151		0.32684		
58		993		323		0.32528		
879		942		305		0.32378		
59		669		216		0.32287		
329		289		93		0.3218		
791		997		319		0.31996		
722		388		122		0.31443		
719		245		77		0.31429		
418		882		273		0.30952		
724		291		90		0.30928		
632		465		142		0.30538		
480		773		236		0.3053		
549		769		223		0.28999		
506		276		80		0.28986		
188		697		198		0.28407		
845		944		263		0.2786		
206		249		69		0.27711		
575		827		229		0.2769		
618		910		251		0.27582		
186		940		258		0.27447		
208		300		82		0.27333		
5		843		230		0.27284		
637		220		60		0.27273		
210		575		156		0.2713		
734		310		84		0.27097		
749		700		189		0.27		
145		650		173		0.26615		
479		165		43		0.26061		
818		945		246		0.26032		
746		442		114		0.25792		
247		536		138		0.25746		
312		944		243		0.25742		
236		847		218		0.25738		
322		242		62		0.2562		
496		848		210		0.24764		
768		949		232		0.24447		
276		691		168		0.24313		
761		779		186		0.23877		
415		338		80		0.23669		
281		670		158		0.23582		
903		539		127		0.23562		
678		903		210		0.23256		
277		527		122		0.2315		
252		925		211		0.22811		
14		600		136		0.22667		
248		669		150		0.22422		
790		915		204		0.22295		
884		502		111		0.22112		
395		887		196		0.22097		
945		898		197		0.21938		
189		923		199		0.2156		
981		787		169		0.21474		
508		679		142		0.20913		
460		950		197		0.20737		
419		758		157		0.20712		
314		676		139		0.20562		
908		926		190		0.20518		
698		607		124		0.20428		
584		753		151		0.20053		
942		849		169		0.19906		
803		583		116		0.19897		
894		493		97		0.19675		
600		710		135		0.19014		
636		613		116		0.18923		
160		69		13		0.18841		
321		479		90		0.18789		
939		893		166		0.18589		
695		839		153		0.18236		
69		318		55		0.17296		
432		538		93		0.17286		
16		277		47		0.16968		
570		644		108		0.1677		
941		973		161		0.16547		
568		746		123		0.16488		
34		469		77		0.16418		
306		660		104		0.15758		
241		724		114		0.15746		
434		908		142		0.15639		
781		744		115		0.15457		
856		709		109		0.15374		
913		369		55		0.14905		
649		977		143		0.14637		
21		969		141		0.14551		
813		152		22		0.14474		
278		498		71		0.14257		
578		364		51		0.14011		
589		730		102		0.13973		
315		570		78		0.13684		
272		530		70		0.13208		
962		822		106		0.12895		
386		982		126		0.12831		
289		454		58		0.12775		
222		833		105		0.12605		
409		223		28		0.12556		
416		256		32		0.125		
653		882		108		0.12245		
725		847		103		0.12161		
57		578		68		0.11765		
831		831		95		0.11432		
62		752		83		0.11037		
126		725		78		0.10759		
810		606		65		0.10726		
559		791		83		0.10493		
40		427		44		0.10304		
115		847		85		0.10035		
481		960		95		0.09896		
609		703		68		0.09673		
645		743		66		0.08883		
582		781		69		0.08835		
805		910		79		0.08681		
823		945		79		0.0836		
132		24		2		0.08333		
835		721		60		0.08322		
41		539		43		0.07978		
417		622		48		0.07717		
947		869		67		0.0771		
64		993		75		0.07553		
736		508		38		0.0748		
245		877		64		0.07298		
542		557		40		0.07181		
664		583		41		0.07033		
492		569		40		0.0703		
345		294		20		0.06803		
455		179		12		0.06704		
927		885		57		0.06441		
859		721		46		0.0638		
583		937		59		0.06297		
497		859		54		0.06286		
459		676		37		0.05473		
552		330		17		0.05152		
310		818		42		0.05134		
930		900		45		0.05		
385		937		46		0.04909		
238		711		34		0.04782		
158		576		26		0.04514		
877		385		17		0.04416		
107		649		28		0.04314		
901		816		34		0.04167		
842		733		29		0.03956		
521		835		32		0.03832		
801		810		31		0.03827		
890		131		5		0.03817		
437		599		22		0.03673		
527		638		23		0.03605		
871		680		24		0.03529		
847		667		20		0.02999		
833		825		24		0.02909		
319		943		27		0.02863		
264		652		18		0.02761		
359		893		24		0.02688		
865		853		22		0.02579		
86		920		23		0.025		
787		1000		24		0.024		
440		984		23		0.02337		
495		172		4		0.02326		
587		605		13		0.02149		
36		995		18		0.01809		
815		498		8		0.01606		
940		764		10		0.01309		
212		871		11		0.01263		
512		906		11		0.01214		
567		539		6		0.01113		
802		472		4		0.00847		
870		489		4		0.00818		
777		919		6		0.00653		
500		914		5		0.00547		
528		967		4		0.00414		
786		827		3		0.00363		
216		829		2		0.00241		
